index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
46,nusaparagraph_rhetoric_mad_nusantara_text,1,eng,0.255,0.255,0.255,0.255,0.1006568810315465,0.21926497374906245,0.13794593170667455,0.11746033033276565,0.255,0.16080349479183814
47,nusaparagraph_rhetoric_mad_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.08384326355340847,0.187790635379835,0.1150124912456751,0.09581734210055465,0.21,0.1305385347089383
48,nusaparagraph_rhetoric_mak_nusantara_text,0,eng,0.20333333333333334,0.20333333333333334,0.20333333333333334,0.20333333333333334,0.04073455759599332,0.19918367346938776,0.06763686763686763,0.041583194212576516,0.20333333333333334,0.06904596904596905
49,nusaparagraph_rhetoric_mak_nusantara_text,1,eng,0.23166666666666666,0.23166666666666666,0.23166666666666666,0.23166666666666666,0.09164532605158533,0.21193536150519687,0.12263323231065167,0.09824708659337757,0.23166666666666666,0.13237204946882367
50,nusaparagraph_rhetoric_mak_nusantara_text,2,eng,0.22583333333333333,0.22583333333333333,0.22583333333333333,0.22583333333333333,0.09059832988144859,0.2097170169182915,0.1260347203698764,0.09694277675162805,0.22583333333333333,0.13512261140007703
51,nusaparagraph_rhetoric_min_nusantara_text,0,eng,0.211,0.211,0.211,0.211,0.07436046782535763,0.19870875179340028,0.07603272074637714,0.07781481524626065,0.211,0.08055348825998605
52,nusaparagraph_rhetoric_min_nusantara_text,1,eng,0.2525,0.2525,0.2525,0.2525,0.30340088568335194,0.2379628326249966,0.1445649376770354,0.3147091979192953,0.2525,0.15335618820309008
53,nusaparagraph_rhetoric_min_nusantara_text,2,eng,0.2465,0.2465,0.2465,0.2465,0.10889930955350065,0.23236625971143177,0.13897283203791128,0.11559529595971266,0.2465,0.1474868485119101
54,nusaparagraph_rhetoric_mui_nusantara_text,0,eng,0.215,0.215,0.215,0.215,0.14318766066838046,0.2030524642289348,0.08114248620577734,0.13838688946015423,0.215,0.08480363518338202
55,nusaparagraph_rhetoric_mui_nusantara_text,1,eng,0.2325,0.2325,0.2325,0.2325,0.29757841328413287,0.2191732909379968,0.135860315450757,0.28867706411439115,0.2325,0.14361825183309596
56,nusaparagraph_rhetoric_mui_nusantara_text,2,eng,0.2325,0.2325,0.2325,0.2325,0.32065298507462686,0.2191732909379968,0.137989133908597,0.31319379664179103,0.2325,0.14588012144455098
57,nusaparagraph_rhetoric_rej_nusantara_text,0,eng,0.2125,0.2125,0.2125,0.2125,0.24210526315789474,0.20246913580246914,0.07444326617179216,0.24671052631578946,0.2125,0.07798250265111346
58,nusaparagraph_rhetoric_rej_nusantara_text,1,eng,0.2175,0.2175,0.2175,0.2175,0.08398367972836059,0.20054112554112552,0.1165392251040666,0.09053807606999095,0.2175,0.12588203650336216
59,nusaparagraph_rhetoric_rej_nusantara_text,2,eng,0.23,0.23,0.23,0.23,0.09511647972389992,0.2116883116883117,0.12284248084495428,0.10210181190681623,0.23,0.13244516468363968
60,nusaparagraph_rhetoric_sun_nusantara_text,0,eng,0.238,0.238,0.238,0.238,0.41075623909043735,0.2093031768651354,0.09789767939054912,0.3799833113176393,0.238,0.10763084897256782
61,nusaparagraph_rhetoric_sun_nusantara_text,1,eng,0.2765,0.2765,0.2765,0.2765,0.12198250196820688,0.23282827399177677,0.15332227498301337,0.14730330214227474,0.2765,0.1841118348684582
62,nusaparagraph_rhetoric_sun_nusantara_text,2,eng,0.2465,0.2465,0.2465,0.2465,0.10277524099441908,0.20327792844020642,0.13030291262135923,0.12252508878741755,0.2465,0.15631436893203884
63,nusaparagraph_topic_btk_nusantara_text,0,eng,0.126,0.126,0.126,0.126,0.01581325301204819,0.123046875,0.02802491103202847,0.016192771084337348,0.126,0.028697508896797154
