index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
69,nusaparagraph_topic_bug_nusantara_text,0,eng,0.43,0.43,0.43,0.43,0.48073553284950343,0.3869565689988225,0.3394536126288703,0.5720486694677872,0.43,0.3721193974136466
70,nusaparagraph_topic_bug_nusantara_text,1,eng,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.3431959452432949,0.3320003496059834,0.26777210787116446,0.4102963057501473,0.38666666666666666,0.33482437075154053
71,nusaparagraph_topic_bug_nusantara_text,2,eng,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.4502722444037649,0.3435462646730252,0.28507718627586365,0.6122108944206612,0.3933333333333333,0.35156640541959167
72,nusaparagraph_topic_jav_nusantara_text,0,eng,0.3975,0.3975,0.3975,0.3975,0.46877892338759447,0.4133277981542405,0.35978520805163905,0.4576270215136671,0.3975,0.3387529010037283
73,nusaparagraph_topic_jav_nusantara_text,1,eng,0.4075,0.4075,0.4075,0.4075,0.5954300849220635,0.38683185177496415,0.33821945675737614,0.5568482678351662,0.4075,0.34409984241088787
74,nusaparagraph_topic_jav_nusantara_text,2,eng,0.42125,0.42125,0.42125,0.42125,0.7316841139896131,0.4086876960394885,0.3695416444654944,0.7099909922055658,0.42125,0.36171781372723144
75,nusaparagraph_topic_mad_nusantara_text,0,eng,0.3342857142857143,0.3342857142857143,0.3342857142857143,0.3342857142857143,0.46104409398938123,0.3881021622281372,0.2951847613259348,0.5411214764504632,0.3342857142857143,0.2696893973065948
76,nusaparagraph_topic_mad_nusantara_text,1,eng,0.2742857142857143,0.2742857142857143,0.2742857142857143,0.2742857142857143,0.515201355661882,0.3878465451041375,0.30175729921800154,0.4412365137442537,0.2742857142857143,0.2604441574908775
77,nusaparagraph_topic_mad_nusantara_text,2,eng,0.2914285714285714,0.2914285714285714,0.2914285714285714,0.2914285714285714,0.6322992262324274,0.4084808154165237,0.33559146828006536,0.7028042534690556,0.2914285714285714,0.29258561328608734
78,nusaparagraph_topic_mak_nusantara_text,0,eng,0.36,0.36,0.36,0.36,0.5249100802095436,0.4045793011035561,0.3142760571338019,0.5819147692137455,0.36,0.28347296856341475
79,nusaparagraph_topic_mak_nusantara_text,1,eng,0.28714285714285714,0.28714285714285714,0.28714285714285714,0.28714285714285714,0.39456544642380936,0.36138940766469435,0.28885906508566744,0.34682000369769256,0.28714285714285714,0.27004172181256697
80,nusaparagraph_topic_mak_nusantara_text,2,eng,0.30857142857142855,0.30857142857142855,0.30857142857142855,0.30857142857142855,0.5063813173675715,0.3925526347662831,0.32719145763653273,0.5746257316432705,0.30857142857142855,0.2986973777129122
81,nusaparagraph_topic_min_nusantara_text,0,eng,0.35,0.35,0.35,0.35,0.4400092810587777,0.3895469870844319,0.3209594830370416,0.43995083749334685,0.35,0.2818758222727885
82,nusaparagraph_topic_min_nusantara_text,1,eng,0.34625,0.34625,0.34625,0.34625,0.5597284746685989,0.36304693097452256,0.3166866742621279,0.47304502789190633,0.34625,0.2878420749395204
