index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
59,nusatranslation_mt_rej_ind_nusantara_t2t,11.048240166565233,13.200271017212927,32.915643510900686,22.61516822624082,8.760714806864577,20.941868829936052,20.886503318781205,11.176154450228438,13.329536382444774,32.96198889124679,22.54260019019678,8.723464832889443,20.94945939622853,20.9183437710979,2
60,nusatranslation_mt_sun_ind_nusantara_t2t,19.318283903581936,21.33363086194468,46.17096002873177,41.67676465609041,20.11232673120372,40.30722179986361,40.31742588681811,19.325388251695085,21.343742563801808,46.17522862841205,41.67760592871789,20.09594888790765,40.31611408646828,40.33775761815939,0
61,nusatranslation_mt_sun_ind_nusantara_t2t,14.626187568712396,16.15142038537029,41.906834442360505,37.380458067004064,16.345554389629946,35.72457140989314,35.71715007240982,14.630926487463178,16.158687901402157,41.90932753859956,37.36805586273285,16.34255536298284,35.72480476087138,35.70767198581963,1
62,nusatranslation_mt_sun_ind_nusantara_t2t,15.120326070109638,17.182386321671974,41.7391131647617,36.19225542370733,15.708832692245261,34.32262326947388,34.35792560055189,15.127909240558859,17.188661541897094,41.74671188895302,36.19158362252776,15.67399862669081,34.376928209654764,34.373989922706706,2
63,nusax_mt_ace_ind_nusantara_t2t,8.86519287362898,9.01969397439204,38.53145113207647,33.66112362373731,13.060802071936484,31.578064715082345,31.599707139809418,8.86519287362898,9.01969397439204,38.53787062010358,33.62336504060616,13.078290861984243,31.588957554723052,31.527686434468084,0
64,nusax_mt_ace_ind_nusantara_t2t,8.105588191837052,8.260291596079902,37.24959415550767,30.552426248553438,11.242542879240824,28.449230016368006,28.41594993082047,8.105588191837052,8.260291596079902,37.25820631772222,30.640401768502496,11.214923399431035,28.475333069557536,28.453221340064882,1
65,nusax_mt_ace_ind_nusantara_t2t,7.781616449021804,7.881239271578842,38.718692374236426,33.206919933775225,11.504885512443636,30.373876413474843,30.362062831706982,7.781616449021804,7.881239271578842,38.718692374236426,33.272657456069574,11.575664102175182,30.338895497250213,30.319808337655797,2
66,nusax_mt_ban_ind_nusantara_t2t,13.286445929071009,13.395181417467217,45.74045119966871,41.87266343385391,18.63483546485228,39.610758009353994,39.58057878488634,13.286445929071009,13.395181417467217,45.74045119966871,41.90001526205833,18.604200535031733,39.643329606423826,39.542565721901404,0
67,nusax_mt_ban_ind_nusantara_t2t,10.84077269642217,10.915874196310485,42.9624322218392,38.46889803589762,15.17356848895616,35.54686733260281,35.51206269240843,10.84077269642217,10.915874196310485,42.962747041273104,38.53412001022895,15.177098261546696,35.51804776411268,35.50408779148337,1
68,nusax_mt_ban_ind_nusantara_t2t,8.949199549835313,9.024577406043916,41.51700042867928,36.1248256636877,13.240427544472716,32.760802503105126,32.69434318179136,8.949199549835313,9.024577406043916,41.51700042867928,36.12368169693003,13.294970393153193,32.67235005384504,32.65913088656532,2
69,nusax_mt_bjn_ind_nusantara_t2t,15.159408212867758,15.2944528060819,45.3518165608619,41.62699038528376,18.592638331315165,39.5894581135558,39.50100160523989,15.159408212867758,15.2944528060819,45.3518165608619,41.67032257531049,18.666597125808092,39.51925734346319,39.55886905653675,0
70,nusax_mt_bjn_ind_nusantara_t2t,11.288212392245798,11.458538218706744,42.573787685354866,39.082964124534826,16.017236313722915,36.70652787676907,36.59898370453936,11.288212392245798,11.458538218706744,42.58770414894728,39.12896975854064,15.99691576145424,36.753323712613664,36.67055143473156,1
71,nusax_mt_bjn_ind_nusantara_t2t,11.540986569305197,11.610832815478917,42.53112620623967,38.79290582340131,15.51959670380792,36.10751473162219,36.133654028591586,11.540744022496167,11.610586425492894,42.53188090056733,38.809561645248884,15.579057865739298,36.112683484423975,36.08736620408662,2
72,nusax_mt_bug_ind_nusantara_t2t,2.001613768567156,2.1161738792877345,28.7420278678028,18.05881440905334,3.997138989794217,15.978786981415883,15.977976162356471,2.001613768567156,2.1161738792877345,28.7420278678028,18.05010349659862,4.014330713943584,15.966288173892892,15.972510392574124,0
73,nusax_mt_bug_ind_nusantara_t2t,2.1398028827875417,2.1817576199293756,28.128942478078645,17.42893256442261,3.484230258429593,15.106842541097073,15.116199711378842,2.1398028827875417,2.1817576199293756,28.130214206983634,17.43937206587556,3.512920658075612,15.136072850154639,15.162969187622139,1
74,nusax_mt_bug_ind_nusantara_t2t,1.6020631913566947,1.7608194586698016,28.781605067975356,16.888285303189335,3.4983876891858245,14.204085253489412,14.205408150804072,1.6020631913566947,1.7608194586698016,28.782858500156948,16.897755111097755,3.502860623742843,14.193365073673986,14.209897716386838,2
75,nusax_mt_eng_ind_nusantara_t2t,9.548073640742732,9.613472458716165,43.35472873273154,41.56289842297806,16.520270550571514,38.196836654242524,38.32103786137941,9.548608082749846,9.614006258793664,43.35504099816572,41.5466788052354,16.566363951809432,38.21271940620513,38.17552518751559,0
76,nusax_mt_eng_ind_nusantara_t2t,9.248448222709186,9.288986082045737,43.106950204582326,41.88025762823648,17.1734671464721,38.57404281037461,38.54661463634131,9.247591717967914,9.311201821304333,43.11107360091429,41.81498905345309,17.147540840350686,38.561041351661686,38.55470639041897,1
77,nusax_mt_eng_ind_nusantara_t2t,7.692814595296815,7.795744548932892,41.30892517110852,39.02629883158204,15.021090514359777,35.163881779142464,35.18129932519891,7.692814595296815,7.795744548932892,41.30892517110852,39.01733803085816,15.093303932194848,35.1593625941674,35.12476208434707,2
78,nusax_mt_ind_ace_nusantara_t2t,4.2303816534472,4.316234301327582,34.08775394247716,26.448754455655543,6.904455746922637,24.211978190470308,24.22561290360807,4.327793453928473,4.413477201570254,34.367871058857794,27.265938374234878,7.060767334710591,24.93663462880041,24.857566634186632,0
79,nusax_mt_ind_ace_nusantara_t2t,3.254420723235814,3.42267750521322,32.40670807436787,23.849850112349188,5.5785406263670305,21.54272040564436,21.485315441963664,3.3282547184196134,3.497792006379442,32.6963312373196,24.77806564881059,5.854589904746266,22.36098032512055,22.369480003339564,1
80,nusax_mt_ind_ace_nusantara_t2t,3.2571638443375086,3.3698024190642957,32.12201010577895,23.10762594178078,5.391409316766273,20.30052244120833,20.268257329680274,3.3371470621050827,3.4493628530742217,32.38642426640263,23.90652236641227,5.588774902288399,20.911929004755976,20.992835716381148,2
81,nusax_mt_ind_ban_nusantara_t2t,3.5385823709910995,3.715353989269252,32.39457699099044,20.883046690684104,5.97056669182112,20.395400573511637,20.333783149996126,3.548998486244971,3.725763204339856,32.465157651140444,20.86381516657777,5.979372540714999,20.336866921833547,20.385342514147965,0
82,nusax_mt_ind_ban_nusantara_t2t,2.2774081911017205,2.406321873004787,30.10299936860563,18.18673045274679,4.679512109286485,17.520729760691793,17.520356500467482,2.2774014415270054,2.40631528366955,30.116502714580868,18.19614694628188,4.708604064161732,17.530539193214516,17.484776741125387,1
83,nusax_mt_ind_ban_nusantara_t2t,1.9990341766371493,2.1318989393061503,29.24456491204201,16.570648547300824,3.784078015822799,15.818511679366566,15.80545089146492,1.999698418023586,2.1325971214659902,29.330831711432037,16.63403643662231,3.829090293673258,15.853493595153925,15.846672947055302,2
84,nusax_mt_ind_bjn_nusantara_t2t,8.155024809083292,8.307406805876141,40.208836726797244,30.650969434633023,11.008799517338556,29.486630706295987,29.436804592206727,8.157247998628895,8.30963117091017,40.214736915657554,30.620106511456363,10.961013356149227,29.41226151656219,29.498070027110167,0
85,nusax_mt_ind_bjn_nusantara_t2t,5.266496606675155,5.347014459926294,37.283919923323666,28.179258643913652,8.623617928444407,26.508225356335448,26.457199667452596,5.267284591526509,5.347808079905091,37.30423452232443,28.189239119257,8.63928364309777,26.489260629663413,26.52841779840347,1
